0,2,0
1.969e-05,2,-3.8245e-05
3.938e-05,2,-7.4296e-05
5.9259e-05,2,-0.0001086
7.9537e-05,2,-0.00014154
0.00010023,2,-0.00017315
0.00012135,2,-0.00020346
0.00014293,2,-0.00023249
0.00016497,2,-0.00026028
0.0001875,2,-0.00028685
0.00021055,2,-0.00031222
0.00023413,2,-0.00033643
0.00025827,2,-0.00035951
0.000283,2,-0.00038148
0.00030834,2,-0.00040236
0.00033434,2,-0.0004222
0.00036101,2,-0.000441
0.00038841,2,-0.00045881
0.00041656,2,-0.00047565
0.00044552,2,-0.00049155
0.00047532,2,-0.00050653
0.00050602,2,-0.00052063
0.00053768,2,-0.00053386
0.00057034,2,-0.00054626
0.00060409,2,-0.00055786
0.00063899,2,-0.00056868
0.00067513,2,-0.00057875
0.00071259,2,-0.0005881
0.00075147,2,-0.00059676
0.00079189,2,-0.00060474
0.00083396,2,-0.00061209
0.00087783,2,-0.00061883
0.00092366,2,-0.00062498
0.00097162,2,-0.00063057
0.0010219,2,-0.00063563
0.0010748,2,-0.00064019
0.0011305,2,-0.00064427
0.0011895,2,-0.0006479
0.0012519,2,-0.00065111
0.0013183,2,-0.00065393
0.0013893,2,-0.00065637
0.0014654,2,-0.00065848
0.0015475,2,-0.00066027
0.0016366,2,-0.00066177
0.0017338,2,-0.00066302
0.0018408,2,-0.00066402
0.0019597,2,-0.00066482
0.0020934,2,-0.00066543
0.0022458,2,-0.00066589
0.0024228,2,-0.00066621
0.0026331,2,-0.00066643
0.002891,2,-0.00066656
0.0032217,2,-0.00066663
0.0036753,2,-0.00066666
0.0043704,2,-0.00066667
0.0056904,2,-0.00066667
0.010417,2,-0.00066667
0.032277,2,-0.00066668
0.14158,1.9999,-0.00066672
0.68809,1.9995,-0.00066692
3.2362,1.9978,-0.00066787
7.3307,1.9951,-0.0006694
12.212,1.9918,-0.00067124
17.519,1.9883,-0.00067326
23.105,1.9845,-0.0006754
28.752,1.9807,-0.0006776
34.486,1.9768,-0.00067985
40.29,1.9728,-0.00068215
45.981,1.9689,-0.00068443
51.609,1.9651,-0.00068672
57.2,1.9612,-0.00068901
62.775,1.9574,-0.00069132
68.306,1.9536,-0.00069364
73.78,1.9498,-0.00069595
79.221,1.946,-0.00069828
84.642,1.9422,-0.00070063
90.081,1.9384,-0.00070301
95.451,1.9346,-0.00070538
100.69,1.9309,-0.00070773
105.93,1.9272,-0.00071009
111.11,1.9235,-0.00071246
116.21,1.9198,-0.00071482
121.26,1.9162,-0.00071717
126.22,1.9127,-0.00071952
131.12,1.9091,-0.00072185
135.96,1.9056,-0.00072418
140.79,1.9021,-0.00072654
145.59,1.8986,-0.00072889
150.34,1.8952,-0.00073126
155.05,1.8917,-0.00073363
159.72,1.8883,-0.000736
164.39,1.8848,-0.00073839
169.06,1.8814,-0.00074082
173.7,1.8779,-0.00074325
178.24,1.8746,-0.00074566
182.73,1.8712,-0.00074806
187.14,1.8679,-0.00075044
191.54,1.8646,-0.00075285
195.89,1.8613,-0.00075525
200.15,1.8581,-0.00075763
204.38,1.8549,-0.00076001
208.54,1.8517,-0.00076238
212.62,1.8486,-0.00076473
216.71,1.8455,-0.00076711
220.81,1.8423,-0.00076951
224.85,1.8392,-0.0007719
228.81,1.8361,-0.00077428
232.68,1.8331,-0.00077662
236.6,1.8301,-0.00077901
240.53,1.827,-0.00078144
244.45,1.824,-0.00078388
248.38,1.8209,-0.00078636
252.27,1.8178,-0.00078883
256.11,1.8148,-0.0007913
259.86,1.8118,-0.00079373
263.55,1.8089,-0.00079615
267.23,1.8059,-0.00079859
270.88,1.803,-0.00080103
274.51,1.8001,-0.00080348
278.16,1.7972,-0.00080597
281.82,1.7942,-0.00080849
285.44,1.7913,-0.00081101
289.01,1.7884,-0.00081352
292.6,1.7855,-0.00081608
296.15,1.7826,-0.00081862
299.57,1.7798,-0.0008211
303.01,1.7769,-0.00082362
306.41,1.7741,-0.00082614
309.74,1.7714,-0.00082862
313.11,1.7686,-0.00083116
316.4,1.7658,-0.00083366
319.71,1.7631,-0.00083621
323,1.7603,-0.00083876
326.2,1.7576,-0.00084128
329.44,1.7549,-0.00084384
332.64,1.7522,-0.0008464
335.76,1.7495,-0.00084892
338.86,1.7469,-0.00085145
341.96,1.7443,-0.000854
345.04,1.7416,-0.00085656
348.08,1.739,-0.00085912
351.07,1.7364,-0.00086165
354.06,1.7339,-0.00086421
357,1.7313,-0.00086675
359.92,1.7288,-0.0008693
362.85,1.7262,-0.00087189
365.74,1.7237,-0.00087445
368.64,1.7212,-0.00087706
371.53,1.7186,-0.00087967
374.34,1.7162,-0.00088225
377.13,1.7137,-0.00088483
379.92,1.7112,-0.00088743
382.7,1.7087,-0.00089005
385.49,1.7063,-0.0008927
388.22,1.7038,-0.00089533
390.9,1.7014,-0.00089792
393.58,1.699,-0.00090055
396.27,1.6966,-0.0009032
398.92,1.6942,-0.00090585
401.54,1.6918,-0.00090849
404.14,1.6894,-0.00091113
406.73,1.6871,-0.00091378
409.27,1.6848,-0.00091642
411.79,1.6824,-0.00091905
414.29,1.6801,-0.00092169
416.75,1.6779,-0.00092431
419.19,1.6756,-0.00092694
421.63,1.6734,-0.00092958
424.01,1.6711,-0.00093219
426.39,1.6689,-0.00093483
428.78,1.6667,-0.00093749
431.17,1.6644,-0.00094017
433.55,1.6622,-0.00094288
435.9,1.66,-0.00094557
438.22,1.6578,-0.00094826
440.55,1.6556,-0.00095098
442.89,1.6533,-0.00095374
445.18,1.6512,-0.00095647
447.45,1.649,-0.00095919
449.7,1.6468,-0.00096193
451.95,1.6446,-0.00096468
454.21,1.6425,-0.00096747
456.41,1.6403,-0.00097022
458.6,1.6382,-0.00097298
460.81,1.6361,-0.00097578
462.96,1.6339,-0.00097854
465.07,1.6319,-0.00098126
467.14,1.6298,-0.00098397
469.19,1.6278,-0.00098667
471.2,1.6258,-0.00098934
473.25,1.6238,-0.00099209
475.28,1.6218,-0.00099483
477.27,1.6198,-0.00099755
479.24,1.6178,-0.0010003
481.18,1.6159,-0.001003
483.16,1.6139,-0.0010057
485.09,1.612,-0.0010085
486.98,1.6101,-0.0010112
488.92,1.6081,-0.001014
490.85,1.6061,-0.0010168
492.74,1.6042,-0.0010195
494.59,1.6023,-0.0010223
496.43,1.6004,-0.001025
498.31,1.5985,-0.0010278
500.17,1.5966,-0.0010307
502,1.5947,-0.0010335
503.82,1.5928,-0.0010363
505.65,1.5909,-0.0010391
507.44,1.5891,-0.0010419
509.23,1.5872,-0.0010448
511.03,1.5853,-0.0010476
512.79,1.5835,-0.0010505
514.53,1.5816,-0.0010533
516.29,1.5798,-0.0010562
518.04,1.5779,-0.0010591
519.78,1.5761,-0.001062
521.46,1.5743,-0.0010649
523.12,1.5725,-0.0010677
524.77,1.5708,-0.0010705
526.43,1.569,-0.0010734
528.06,1.5672,-0.0010762
529.65,1.5655,-0.001079
531.22,1.5638,-0.0010818
532.83,1.5621,-0.0010847
534.41,1.5604,-0.0010876
535.95,1.5587,-0.0010904
537.49,1.557,-0.0010932
539.05,1.5553,-0.0010961
540.61,1.5536,-0.001099
542.14,1.5519,-0.0011019
543.67,1.5502,-0.0011048
545.17,1.5485,-0.0011077
546.66,1.5469,-0.0011106
548.16,1.5452,-0.0011135
549.63,1.5436,-0.0011164
551.09,1.542,-0.0011193
552.53,1.5403,-0.0011221
553.97,1.5387,-0.0011251
555.41,1.5371,-0.001128
556.81,1.5355,-0.0011309
558.21,1.5339,-0.0011338
559.62,1.5323,-0.0011367
561.01,1.5307,-0.0011396
562.39,1.5292,-0.0011425
563.78,1.5276,-0.0011455
565.15,1.526,-0.0011485
566.5,1.5245,-0.0011514
567.85,1.5229,-0.0011544
569.2,1.5213,-0.0011574
570.55,1.5198,-0.0011604
571.89,1.5182,-0.0011634
573.21,1.5167,-0.0011664
574.52,1.5152,-0.0011694
575.83,1.5136,-0.0011724
577.14,1.5121,-0.0011754
578.44,1.5106,-0.0011785
579.72,1.509,-0.0011815
580.98,1.5076,-0.0011845
582.24,1.5061,-0.0011875
583.5,1.5046,-0.0011906
584.75,1.5031,-0.0011936
586,1.5016,-0.0011967
587.22,1.5001,-0.0011998
588.41,1.4987,-0.0012027
589.62,1.4972,-0.0012058
590.84,1.4958,-0.0012089
592.03,1.4943,-0.001212
593.22,1.4929,-0.001215
594.42,1.4914,-0.0012182
595.6,1.49,-0.0012213
596.77,1.4885,-0.0012244
597.92,1.4871,-0.0012274
599.05,1.4857,-0.0012305
600.19,1.4843,-0.0012336
601.3,1.483,-0.0012366
602.39,1.4816,-0.0012396
603.48,1.4803,-0.0012427
604.58,1.4789,-0.0012458
605.66,1.4776,-0.0012488
606.73,1.4762,-0.0012518
607.8,1.4749,-0.0012549
608.86,1.4735,-0.001258
609.94,1.4722,-0.0012612
611.02,1.4708,-0.0012643
612.06,1.4695,-0.0012674
613.07,1.4682,-0.0012705
614.08,1.4669,-0.0012735
615.11,1.4656,-0.0012766
616.13,1.4643,-0.0012798
617.14,1.463,-0.0012829
618.17,1.4617,-0.0012861
619.16,1.4604,-0.0012892
620.14,1.4592,-0.0012922
621.13,1.4579,-0.0012954
622.12,1.4566,-0.0012986
623.1,1.4553,-0.0013018
624.08,1.454,-0.001305
625.02,1.4528,-0.001308
625.94,1.4516,-0.0013111
626.86,1.4504,-0.0013141
627.78,1.4492,-0.0013172
628.72,1.4479,-0.0013204
629.68,1.4467,-0.0013237
630.59,1.4455,-0.0013269
631.5,1.4443,-0.00133
632.4,1.4431,-0.0013332
633.31,1.4419,-0.0013363
634.2,1.4407,-0.0013395
635.09,1.4395,-0.0013427
635.99,1.4383,-0.0013459
636.88,1.4371,-0.0013492
637.77,1.4359,-0.0013524
638.64,1.4347,-0.0013556
639.5,1.4335,-0.0013588
640.35,1.4324,-0.001362
641.22,1.4312,-0.0013653
642.1,1.43,-0.0013686
642.96,1.4288,-0.0013719
643.82,1.4276,-0.0013753
644.67,1.4264,-0.0013785
645.5,1.4253,-0.0013818
646.32,1.4242,-0.001385
647.14,1.423,-0.0013883
647.96,1.4219,-0.0013916
648.77,1.4208,-0.0013949
649.57,1.4196,-0.0013981
650.35,1.4185,-0.0014013
651.11,1.4175,-0.0014045
651.87,1.4164,-0.0014076
652.63,1.4153,-0.0014108
653.4,1.4142,-0.0014141
654.16,1.4132,-0.0014173
654.92,1.4121,-0.0014206
655.68,1.411,-0.0014239
656.44,1.4099,-0.0014272
657.18,1.4089,-0.0014304
657.93,1.4078,-0.0014337
658.69,1.4067,-0.0014371
659.43,1.4057,-0.0014404
660.16,1.4046,-0.0014437
660.88,1.4036,-0.001447
661.62,1.4025,-0.0014504
662.34,1.4014,-0.0014537
663.05,1.4004,-0.0014571
663.77,1.3993,-0.0014604
664.49,1.3983,-0.0014638
665.2,1.3973,-0.0014672
665.92,1.3962,-0.0014707
666.64,1.3951,-0.0014741
667.34,1.3941,-0.0014775
668.03,1.3931,-0.0014809
668.71,1.3921,-0.0014843
669.39,1.3911,-0.0014877
670.06,1.3901,-0.001491
670.73,1.3891,-0.0014944
671.39,1.3881,-0.0014977
672.05,1.3871,-0.0015011
672.71,1.3861,-0.0015045
673.36,1.3851,-0.0015079
674,1.3841,-0.0015113
674.65,1.3832,-0.0015147
675.29,1.3822,-0.0015181
675.94,1.3812,-0.0015216
676.58,1.3802,-0.001525
677.22,1.3793,-0.0015285
677.84,1.3783,-0.0015319
678.47,1.3774,-0.0015353
679.1,1.3764,-0.0015388
679.71,1.3754,-0.0015423
